sent,Word,Tag
sent: 3698,against,O
sent: 3698,Delhi,B-ORGANISATION
sent: 3698,Police,I-ORGANISATION
sent: 3698,https://t.co/cgfRjoYZbj,O
sent: 3698,https://t.co/TVPKid4Z0h,O
sent: 3698,ILU,O
sent: 3698,pa,O
sent: 3699,RT,O
sent: 3699,@Raja_Sw,O
sent: 3699,:,O
sent: 3699,Haha,O
sent: 3699,.,O
sent: 3699,Good,O
sent: 3699,sense,O
sent: 3699,of,O
sent: 3699,humour,O
sent: 3699,.,O
sent: 3699,"""",O
sent: 3699,He,O
sent: 3699,Prabhu,B-PERSON
sent: 3699,",",O
sent: 3699,ye,O
sent: 3699,kaisa,O
sent: 3699,hoga,O
sent: 3699,?,O
sent: 3699,"""",O
sent: 3699,Good,O
sent: 3699,one,O
sent: 3699,",",O
sent: 3699,Sir,O
sent: 3699,.,O
sent: 3699,#RailBudget2015,O
sent: 3700,RT,O
sent: 3700,@drshraddha16,O
sent: 3700,:,O
sent: 3700,@RituRathaur,O
sent: 3700,@kanhaiyajnusu,O
sent: 3700,@sagarikaghose,O
sent: 3700,@BDUTT,O
sent: 3700,@sardesairajdeep,O
sent: 3700,3000,O
sent: 3700,salary,O
sent: 3700,hai,O
sent: 3700,na,O
sent: 3700,tere,O
sent: 3700,baap,O
sent: 3700,ki,O
sent: 3700,",",O
sent: 3700,to,O
sent: 3700,kuch,O
sent: 3700,kaam,O
sent: 3700,dham,O
sent: 3700,kar,O
sent: 3700,..,O
sent: 3701,RT,O
sent: 3701,@TarkeebiMe,O
sent: 3701,:,O
sent: 3701,Darkness,O
sent: 3701,is,O
sent: 3701,pure,O
sent: 3701,.,O
sent: 3701,It,O
sent: 3701,hides,O
sent: 3701,every,O
sent: 3701,sin,O
sent: 3701,.,O
sent: 3702,#RailBudget2015,O
sent: 3702,:,O
sent: 3702,"""",O
sent: 3702,Hey,O
sent: 3702,Prabhu,B-PERSON
sent: 3702,",",O
sent: 3702,Ye,O
sent: 3702,Kaise,O
sent: 3702,Hoga,O
sent: 3702,?,O
sent: 3702,"""",O
sent: 3702,@sureshpprabhu,O
sent: 3702,sets,O
sent: 3702,an,O
sent: 3702,ambitious,O
sent: 3702,task,O
sent: 3702,ahead,O
sent: 3702,:,O
sent: 3702,http://t.co/QNt4tLI18H,O
sent: 3703,@BSNLCorporate,O
sent: 3703,@rsprasad,O
sent: 3703,Thanks,O
sent: 3703,for,O
sent: 3703,reply,O
sent: 3703,.,O
sent: 3703,Pankaj,B-PERSON
sent: 3703,Chauhan,I-PERSON
sent: 3703,",",O
sent: 3703,M,O
sent: 3703,-,O
sent: 3703,8527745669/01242570669,O
sent: 3703,",",O
sent: 3703,Address,O
sent: 3703,-,O
sent: 3703,C2,O
sent: 3703,Taradeep,B-PLACE
sent: 3703,Apartments,I-PLACE
sent: 3703,",",O
sent: 3703,Gurgaon,B-PLACE
sent: 3703,Sec,O
sent: 3703,-52,O
sent: 3704,Hey,O
sent: 3704,Bhagwaan,O
sent: 3704,Delhi,B-PLACE
sent: 3704,ka,O
sent: 3704,Election,O
sent: 3704,cha,O
sent: 3704,hai,O
sent: 3704,koi,O
sent: 3704,bhi,O
sent: 3704,Jeetae,O
sent: 3704,",",O
sent: 3704,15th,O
sent: 3704,Feb,O
sent: 3704,ko,O
sent: 3704,Team,B-ORGANISATION
sent: 3704,India,I-ORGANISATION
sent: 3704,hi,O
sent: 3704,Jeetae,O
sent: 3704,",",O
sent: 3704,#IndVsPak,O
sent: 3704,#DelhiPolls,O
sent: 3705,Top,O
sent: 3705,grosser,O
sent: 3705,of,O
sent: 3705,century,O
sent: 3705,:,O
sent: 3705,V,B-PERSON
sent: 3705,Bhardwaj's,I-PERSON
sent: 3705,film,O
sent: 3705,starring,O
sent: 3705,@aamir_khan,O
sent: 3705,@iamsrk,O
sent: 3705,@BeingSalmanKhan,O
sent: 3705,Music,O
sent: 3705,:,O
sent: 3705,@arrahman,O
sent: 3705,Lyrics,O
sent: 3705,:,O
sent: 3705,Gulzar,B-PERSON
sent: 3705,&,O
sent: 3705,@Javedakhtarjadu,O
sent: 3706,@ImRaina,O
sent: 3706,Chat,O
sent: 3706,session,O
sent: 3706,kab,O
sent: 3706,hai,O
sent: 3706,...,O
sent: 3706,Is,O
sent: 3706,baar,O
sent: 3706,mujhe,O
sent: 3706,miss,O
sent: 3706,nahi,O
sent: 3706,karna,O
sent: 3706,hai,O
sent: 3706,....,O
sent: 3706,#AskRaina,O
sent: 3707,RT,O
sent: 3707,@rohitawasthi,O
sent: 3707,:,O
sent: 3707,Please,O
sent: 3707,help,O
sent: 3707,.,O
sent: 3707,My,O
sent: 3707,brother,O
sent: 3707,in,O
sent: 3707,law,O
sent: 3707,Nikhil,B-PERSON
sent: 3707,Sharma,I-PERSON
sent: 3707,is,O
sent: 3707,missing,O
sent: 3707,from,O
sent: 3707,IIT,B-PLACE
sent: 3707,Roorkee,I-PLACE
sent: 3707,from,O
sent: 3707,28th,O
sent: 3707,March,O
sent: 3707,.,O
sent: 3707,Please,O
sent: 3707,RT,O
sent: 3707,.,O
sent: 3707,https://t.co/uoqtXRF,O
sent: 3708,A,O
sent: 3708,nazm,O
sent: 3708,"""",O
sent: 3708,Naya,O
sent: 3708,Shivaala,O
sent: 3708,"""",O
sent: 3708,by,O
sent: 3708,#Iqbal,O
sent: 3708,https://t.co/jNukORt9n2,O
sent: 3708,#MahaShivratri,O
sent: 3709,@ZirghamBukhari,O
sent: 3709,India,B-PLACE
sent: 3709,but,O
sent: 3709,we,O
sent: 3709,never,O
sent: 3709,tried,O
sent: 3709,to,O
sent: 3709,demean,O
sent: 3709,the,O
sent: 3709,importance,O
sent: 3709,of,O
sent: 3709,diff,O
sent: 3709,languages,O
sent: 3709,like,O
sent: 3709,you,O
sent: 3709,did,O
sent: 3709,to,O
sent: 3709,Punjabi,O
sent: 3709,",",O
sent: 3709,Sindhi,O
sent: 3709,and,O
sent: 3709,Balochi,O
sent: 3709,with,O
sent: 3709,Urdu,O
sent: 3710,@doai_ab,O
sent: 3710,Ruchika,B-PERSON
sent: 3710,ji,O
sent: 3710,Ghotalon,O
sent: 3710,se,O
sent: 3710,koi,O
sent: 3710,nahi,O
sent: 3710,marta,O
sent: 3710,..,O
sent: 3710,ghotalebazon,O
sent: 3710,ka,O
sent: 3710,samarthak,O
sent: 3710,bhi,O
sent: 3710,nahi,O
sent: 3710,..,O
sent: 3710,lekin,O
sent: 3710,jo,O
sent: 3710,hawa,O
sent: 3710,desh,O
sent: 3710,me,O
sent: 3710,bah,O
sent: 3710,rahi,O
sent: 3710,hai,O
sent: 3710,wo,O
sent: 3710,bahut,O
sent: 3710,khatarnaak,O
sent: 3710,h,O
sent: 3711,One,O
sent: 3711,more,O
sent: 3711,from,O
sent: 3711,ICC,B-ORGANISATION
sent: 3711,....,O
sent: 3711,Is,O
sent: 3711,baar,O
sent: 3711,to,O
sent: 3711,Mauke,O
sent: 3711,be,O
sent: 3711,chauka,O
sent: 3711,#icc,O
sent: 3711,#IndvsSA,O
sent: 3711,http://t.co/shcTigo9HW,O
sent: 3712,Priyanka,B-PERSON
sent: 3712,Chopra,I-PERSON
sent: 3712,graces,O
sent: 3712,the,O
sent: 3712,Cover,O
sent: 3712,of,O
sent: 3712,ELLE,B-ORGANISATION
sent: 3712,USA,I-ORGANISATION
sent: 3712,.,O
sent: 3712,https://t.co/DQ6LWeTUUf,O
sent: 3713,RT,O
sent: 3713,@RealHistoryPic,O
sent: 3713,:,O
sent: 3713,Sushma,B-PERSON
sent: 3713,Swaraj,I-PERSON
sent: 3713,with,O
sent: 3713,Lalit,B-PERSON
sent: 3713,Modi,I-PERSON
sent: 3713,and,O
sent: 3713,Vijay,B-PERSON
sent: 3713,Mallya,I-PERSON
sent: 3713,singing,O
sent: 3713,"""",O
sent: 3713,Mere,O
sent: 3713,Lalit-Vijay,O
sent: 3713,aayenge,O
sent: 3713,"""",O
sent: 3713,.,O
sent: 3713,(,O
sent: 3713,1995,O
sent: 3713,),O
sent: 3713,https://t.co/cIONRMjVeY,O
sent: 3714,NaMo-mere,O
sent: 3714,paas,O
sent: 3714,sarkar,O
sent: 3714,hai,O
sent: 3714,",",O
sent: 3714,pin,O
sent: 3714,stripe,O
sent: 3714,suit,O
sent: 3714,hai,O
sent: 3714,",",O
sent: 3714,india,B-PLACE
sent: 3714,ke,O
sent: 3714,development,O
sent: 3714,ke,O
sent: 3714,plans,O
sent: 3714,hai,O
sent: 3714,.,O
sent: 3714,Tere,O
sent: 3714,paas,O
sent: 3714,kya,O
sent: 3714,hai,O
sent: 3714,?,O
sent: 3714,RaGa,B-PERSON
sent: 3714,:,O
sent: 3714,mere,O
sent: 3714,paas,O
sent: 3714,holiday,O
sent: 3714,hai,O
sent: 3714,#WhereIsRahul,O
sent: 3715,RT,O
sent: 3715,@saloniradhainsa,O
sent: 3715,:,O
sent: 3715,@Gurmeetramrahim,O
sent: 3715,#MustWatchMSG,O
sent: 3715,PAPAJI,O
sent: 3715,..,O
sent: 3715,Apji,O
sent: 3715,ke,O
sent: 3715,twt,O
sent: 3715,se,O
sent: 3715,rahat,O
sent: 3715,mili,O
sent: 3715,h,O
sent: 3715,Ji,O
sent: 3715,.,O
sent: 3715,Thank,O
sent: 3715,U,O
sent: 3715,4,O
sent: 3715,Such,O
sent: 3715,a,O
sent: 3715,genuine,O
sent: 3715,..,O
sent: 3715,real,O
sent: 3715,..,O
sent: 3715,n,O
sent: 3715,full,O
sent: 3715,of,O
sent: 3715,luv,O
sent: 3715,co,O
sent: 3716,@BhimBassi,O
sent: 3716,@mukteshchander,O
sent: 3716,google,B-PLACE
sent: 3716,map,O
sent: 3716,aachar,O
sent: 3716,dalne,O
sent: 3716,k,O
sent: 3716,liye,O
sent: 3716,hai,O
sent: 3716,?,O
sent: 3716,Lo,O
sent: 3716,prasad,O
sent: 3716,lo,O
sent: 3716,tum,O
sent: 3716,@DrKumarVishwas,O
sent: 3716,@ArvindKejriwal,O
sent: 3716,https://t.co/CeRNXiAVYp,O
sent: 3717,Surya,O
sent: 3717,Chandrama,O
sent: 3717,Sab,O
sent: 3717,Bhakt,O
sent: 3717,Hain,O
sent: 3717,Jinke,O
sent: 3717,Sarp,O
sent: 3717,Sushobhit,O
sent: 3717,",",O
sent: 3717,Bhole,B-PERSON
sent: 3717,Mann,O
sent: 3717,ke,O
sent: 3717,...,O
sent: 3717,MahaShivRatri,O
sent: 3717,ad,O
sent: 3717,#Mahadev,O
sent: 3717,@Mohit_FC,O
sent: 3717,Cool,O
sent: 3717,line,O
sent: 3717,for,O
sent: 3717,our,O
sent: 3717,#Mahadev,O
sent: 3718,Usski,O
sent: 3718,ek,O
sent: 3718,issi,O
sent: 3718,jid,O
sent: 3718,k,O
sent: 3718,usse,O
sent: 3718,Khojne,O
sent: 3718,ki,O
sent: 3718,...,O
sent: 3718,Vo,O
sent: 3718,aab,O
sent: 3718,tak,O
sent: 3718,gumsuda,O
sent: 3718,hai,O
sent: 3718,ham,O
sent: 3718,aab,O
sent: 3718,tak,O
sent: 3718,bekhabar,O
sent: 3718,hai,O
sent: 3718,..,O
sent: 3719,Mere,O
sent: 3719,Dost,O
sent: 3719,Picture,O
sent: 3719,Abhi,O
sent: 3719,Baaki,O
sent: 3719,Hai,O
sent: 3719,(,O
sent: 3719,2012,O
sent: 3719,):,O
sent: 3719,Director,O
sent: 3719,Rajnish,B-PERSON
sent: 3719,Thakur,I-PERSON
sent: 3719,(,O
sent: 3719,Director,O
sent: 3719,),O
sent: 3719,Writer,O
sent: 3719,Rajnish,B-PERSON
sent: 3719,http://t.co/sgGeqmgD,O
sent: 3720,@abpnewshindi,O
sent: 3720,@SriSri,O
sent: 3720,@dibang,O
sent: 3720,awsome,O
sent: 3720,jai,O
sent: 3720,sri,O
sent: 3720,Ram,B-PERSON
sent: 3721,Modi,B-PERSON
sent: 3721,:,O
sent: 3721,Ready,O
sent: 3721,?,O
sent: 3721,Camera,O
sent: 3721,Man,O
sent: 3721,:,O
sent: 3721,Yes,O
sent: 3721,sir,O
sent: 3721,Modi,B-PERSON
sent: 3721,:,O
sent: 3721,Ye,O
sent: 3721,le,O
sent: 3721,!!!,O
sent: 3721,https://t.co/MSReZ2EESk,O
sent: 3722,RT,O
sent: 3722,@Purani_Delhi,O
sent: 3722,:,O
sent: 3722,Ye,O
sent: 3722,kya,O
sent: 3722,bhasad,O
sent: 3722,macha,O
sent: 3722,rahe,O
sent: 3722,hai,O
sent: 3722,be,O
sent: 3722,https://t.co/4SdwIWaKda,O
sent: 3723,@NeelakshiGswm,O
sent: 3723,@narendramodi,O
sent: 3723,@ArvindKejriwal,O
sent: 3723,he,O
sent: 3723,doesnot,O
sent: 3723,need,O
sent: 3723,to,O
sent: 3723,do,O
sent: 3723,anything,O
sent: 3723,miss,O
sent: 3723,",",O
sent: 3723,jst,O
sent: 3723,haryana,B-PLACE
sent: 3723,se,O
sent: 3723,water,O
sent: 3723,block,O
sent: 3723,karwa,O
sent: 3723,do,O
sent: 3723,",",O
sent: 3723,ek,O
sent: 3723,mahine,O
sent: 3723,me,O
sent: 3723,ro,O
sent: 3723,denge,O
sent: 3724,PM,O
sent: 3724,Modi's,B-PERSON
sent: 3724,contribution,O
sent: 3724,in,O
sent: 3724,international,O
sent: 3724,arena,O
sent: 3724,is,O
sent: 3724,remarkable,O
sent: 3724,:,O
sent: 3724,Sri,B-PERSON
sent: 3724,Sri,B-PERSON
sent: 3724,Ravi,I-PERSON
sent: 3724,Shankar,I-PERSON
sent: 3724,https://t.co/gjwxKvu3dY,O
sent: 3725,RT,O
sent: 3725,@DarrKeAage,O
sent: 3725,:,O
sent: 3725,Main,O
sent: 3725,banunga,O
sent: 3725,ji,O
sent: 3725,Goodwill,O
sent: 3725,Ambassador,O
sent: 3725,.,O
sent: 3725,https://t.co/A7iQdAqrxY,O
sent: 3726,@reddyvpr,O
sent: 3726,CORRECT,O
sent: 3726,...,O
sent: 3726,Well,O
sent: 3726,said,O
sent: 3726,..,O
sent: 3726,REMOVE,O
sent: 3726,SUBSIDIARIES,O
sent: 3726,before,O
sent: 3726,you,O
sent: 3726,harp,O
sent: 3726,on,O
sent: 3726,SUBSIDIES,O
sent: 3726,..,O
sent: 3726,#SuperBudget,O
sent: 3726,#TamilNadu,O
sent: 3726,#AIADMK,O
sent: 3726,#AyuthaEzhuthu,O
sent: 3727,MerryXmas,O
sent: 3727,From,O
sent: 3727,TeamShivaay,O
sent: 3727,bas,O
sent: 3727,diwali,O
sent: 3727,2016,O
sent: 3727,ka,O
sent: 3727,wait,O
sent: 3727,hai,O
sent: 3728,@TandonRaveena,O
sent: 3728,@BeingSalmanKhan,O
sent: 3728,tumse,O
sent: 3728,jo,O
sent: 3728,dekhte,O
sent: 3728,hi,O
sent: 3728,.,O
sent: 3728,...,O
sent: 3728,kabhi,O
sent: 3728,charniroad,O
sent: 3728,",",O
sent: 3728,kabhi,O
sent: 3728,...,O
sent: 3728,was,O
sent: 3728,lovely,O
sent: 3728,...,O
sent: 3729,#BecauseOfTwitter,O
sent: 3729,i,O
sent: 3729,could,O
sent: 3729,interact,O
sent: 3729,with,O
sent: 3729,my,O
sent: 3729,childhood,O
sent: 3729,loves,O
sent: 3729,@iHrithik,O
sent: 3729,@iamsrk,O
sent: 3729,and,O
sent: 3729,my,O
sent: 3729,jawaani,O
sent: 3729,wale,O
sent: 3729,loves,O
sent: 3729,@Varun_dvn,O
sent: 3729,@aliaa08,O
sent: 3730,Beta,O
sent: 3730,aapse,O
sent: 3730,na,O
sent: 3730,ho,O
sent: 3730,paega,O
sent: 3730,!,O
sent: 3730,patake,O
sent: 3730,OLX,B-ORGANISATION
sent: 3730,pe,O
sent: 3730,bech,O
sent: 3730,do,O
sent: 3730,!!!!,O
sent: 3730,#IndVsPak,O
sent: 3731,Cordial,O
sent: 3731,Invitation,O
sent: 3731,:,O
sent: 3731,Mahashivratri,O
sent: 3731,Utsav,O
sent: 3731,@,O
sent: 3731,Shrutisagar,B-PLACE
sent: 3731,Ashram,I-PLACE
sent: 3731,17,O
sent: 3731,Feb,O
sent: 3731,8am,O
sent: 3731,-18,O
sent: 3731,Feb,O
sent: 3731,1am,O
sent: 3731,#ShrutisagarAshram,O
sent: 3731,#NonDualism,O
sent: 3731,#Mahashivratri,O
sent: 3732,@aamir_khan,O
sent: 3732,Mauke,O
sent: 3732,pr,O
sent: 3732,Chauka,O
sent: 3732,lga,O
sent: 3732,diya,O
sent: 3732,..,O
sent: 3732,Well,O
sent: 3732,Played,O
sent: 3732,:),O
sent: 3732,#MenInBlue,O
sent: 3732,#MaukaMauka,O
sent: 3732,#IndvsSA,O
sent: 3733,Rahul,B-PERSON
sent: 3733,Gandhi,I-PERSON
sent: 3733,Unwell,O
sent: 3733,",",O
sent: 3733,Won't,O
sent: 3733,Visit,O
sent: 3733,Puducherry,B-PLACE
sent: 3733,Where,O
sent: 3733,Death,O
sent: 3733,Threat,O
sent: 3733,Was,O
sent: 3733,Received,O
sent: 3733,:,O
sent: 3733,In,O
sent: 3733,late,O
sent: 3733,night,O
sent: 3733,tweets,O
sent: 3733,",",O
sent: 3733,...,O
sent: 3733,https://t.co/nx0U2O5zzB,O
sent: 3733,via,O
sent: 3733,@ndtv,O
sent: 3734,@raonabeel,O
sent: 3734,I,O
sent: 3734,hv,O
sent: 3734,utmost,O
sent: 3734,respect,O
sent: 3734,4,O
sent: 3734,Imran,B-PERSON
sent: 3734,Khan,I-PERSON
sent: 3734,.,O
sent: 3734,But,O
sent: 3734,not,O
sent: 3734,for,O
sent: 3734,Shahid,B-PERSON
sent: 3734,Afridi,I-PERSON
sent: 3734,.,O
sent: 3734,&,O
sent: 3734,even,O
sent: 3734,Ali,B-PERSON
sent: 3734,Zafar,I-PERSON
sent: 3734,said,O
sent: 3734,that,O
sent: 3734,whole,O
sent: 3734,Pakistan,B-PLACE
sent: 3734,is,O
sent: 3734,fed,O
sent: 3734,up,O
sent: 3734,of,O
sent: 3734,Afridi,B-PERSON
sent: 3734,.,O
sent: 3735,Sir,O
sent: 3735,Jadeja,B-PERSON
sent: 3735,ne,O
sent: 3735,apni,O
sent: 3735,wicket,O
sent: 3735,Ki,O
sent: 3735,compromise,O
sent: 3735,kar,O
sent: 3735,li,O
sent: 3735,hai,O
sent: 3735,!,O
sent: 3735,Sir,O
sent: 3735,!,O
sent: 3735,Respect,O
sent: 3735,!,O
sent: 3735,#INDvsPAK,O
sent: 3736,RT,O
sent: 3736,@ArvindKejriwal,O
sent: 3736,:,O
sent: 3736,All,O
sent: 3736,medicines,O
sent: 3736,are,O
sent: 3736,now,O
sent: 3736,available,O
sent: 3736,free,O
sent: 3736,in,O
sent: 3736,Delhi,B-PLACE
sent: 3736,Govt,O
sent: 3736,hospitals,O
sent: 3736,https://t.co/Ux8A3dp4g2,O
sent: 3737,RT,O
sent: 3737,AnkitaInsa,B-PERSON
sent: 3737,:,O
sent: 3737,RT,O
sent: 3737,jsingh341,B-PERSON
sent: 3737,:,O
sent: 3737,RT,O
sent: 3737,drajayam_ajay,B-PERSON
sent: 3737,:,O
sent: 3737,RT,O
sent: 3737,SuyashInsan,B-PERSON
sent: 3737,:,O
sent: 3737,Gurmeetramrahim,B-PERSON
sent: 3737,thank,O
sent: 3737,u,O
sent: 3737,pitaji,O
sent: 3737,n,O
sent: 3737,come,O
sent: 3737,soon,O
sent: 3737,be,O
sent: 3737,with,O
sent: 3737,me,O
sent: 3737,always,O
sent: 3737,#MustWatchMSG,O
sent: 3737,#,O
sent: 3738,RT,O
sent: 3738,@nitibnsl,O
sent: 3738,:,O
sent: 3738,#DSSFoundationDay,O
sent: 3738,swarg,O
sent: 3738,Dharti,O
sent: 3738,par,O
sent: 3738,dekhna,O
sent: 3738,hai,O
sent: 3738,to,O
sent: 3738,ek,O
sent: 3738,visit,O
sent: 3738,Dera,O
sent: 3738,Sacha,O
sent: 3738,Sauda,O
sent: 3738,at,O
sent: 3738,Sirsa,B-PLACE
sent: 3738,ki,O
sent: 3738,ho,O
sent: 3738,Jaaye,O
sent: 3738,https://t.co/e8Tj1HRPjt,O
sent: 3739,@Ashishtics,O
sent: 3739,tou,O
sent: 3739,mein,O
sent: 3739,kounsa,O
sent: 3739,uspenfilm,O
sent: 3739,banane,O
sent: 3739,wala,O
sent: 3739,hu,O
sent: 3739,@Obnoxious_Ravan,O
sent: 3740,Uska,O
sent: 3740,dimple,O
sent: 3740,Mere,O
sent: 3740,header,O
sent: 3740,ko,O
sent: 3740,khoobsurat,O
sent: 3740,karaha,O
sent: 3741,Param,O
sent: 3741,Pujye,O
sent: 3741,sant,O
sent: 3741,Shiri,B-PERSON
sent: 3741,Ashsram,I-PERSON
sent: 3741,g,I-PERSON
sent: 3741,bapu,I-PERSON
sent: 3741,ke,O
sent: 3741,swasthye,O
sent: 3741,Yash,O
sent: 3741,kirti,O
sent: 3741,hetu,O
sent: 3741,",",O
sent: 3741,mahashivratri,O
sent: 3741,ke,O
sent: 3741,avsar,O
sent: 3741,per,O
sent: 3741,Ludhiana,B-PLACE
sent: 3741,me,O
sent: 3741,.,O
sent: 3741,sadhkon,O
sent: 3741,http://t.co/Trakdy1njz,O
sent: 3742,Happy,O
sent: 3742,#Mahashivratri,O
sent: 3742,to,O
sent: 3742,everyone,O
sent: 3742,.,O
sent: 3742,Jai,O
sent: 3742,Mahadev,B-PERSON
sent: 3742,",",O
sent: 3742,Jai,O
sent: 3742,Bholeshankar,B-PERSON
sent: 3742,",",O
sent: 3742,Jai,O
sent: 3742,ho,O
sent: 3742,Mahakaal,B-PERSON
sent: 3742,ki,O
sent: 3742,.,O
sent: 3743,#ZalmiRocks,O
sent: 3743,yahan,O
sent: 3743,ek,O
sent: 3743,wicket,O
sent: 3743,ki,O
sent: 3743,zarorat,O
sent: 3743,hy,O
sent: 3744,@justbeauty18,O
sent: 3744,Abi,O
sent: 3744,koi,O
sent: 3744,kasaar,O
sent: 3744,baqi,O
sent: 3744,hy,O
sent: 3744,?,O
sent: 3744,:D,O
sent: 3745,Muharam,O
sent: 3745,celebrations,O
sent: 3745,in,O
sent: 3745,Indian,O
sent: 3745,hyderabad,B-PLACE
sent: 3745,#IndvsPak,O
sent: 3745,#,O
sent: 3745,#IndWins,O
sent: 3745,#WorldCup,O
sent: 3745,#FuckYouPak,O
sent: 3746,#IndvsSA,O
sent: 3746,I,O
sent: 3746,have,O
sent: 3746,told,O
sent: 3746,today,O
sent: 3746,morning,O
sent: 3746,killed,O
sent: 3746,hum,O
sent: 3746,mauke,O
sent: 3746,pe,O
sent: 3746,chuka,O
sent: 3746,marenge,O
sent: 3746,......,O
sent: 3747,@Obnoxious_Ravan,O
sent: 3747,Dil,O
sent: 3747,tod,O
sent: 3747,diya,O
sent: 3747,janeman,O
sent: 3747,...,O
sent: 3747,ab,O
sent: 3747,ni,O
sent: 3747,aaunga,O
sent: 3747,mai,O
sent: 3747,wapis,O
sent: 3747,twitter,B-ORGANISATION
sent: 3747,pe,O
sent: 3747,:\,O
sent: 3747,@gillraman705,O
sent: 3747,@confusedbf_,O
sent: 3748,Na,O
sent: 3748,Jane,O
sent: 3748,kb,O
sent: 3748,Koi,O
sent: 3748,Tara,O
sent: 3748,Toot,O
sent: 3748,Jae,O
sent: 3748,;,O
sent: 3748,Na,O
sent: 3748,Jane,O
sent: 3748,Kb,O
sent: 3748,Koi,O
sent: 3748,Aansu,O
sent: 3748,Aankh,O
sent: 3748,Se,O
sent: 3748,Chhoot,O
sent: 3748,Jaye,O
sent: 3748,;,O
sent: 3748,Kuch,O
sent: 3748,Pal,O
sent: 3748,Hamare,O
sent: 3748,Sath,O
sent: 3748,Bhi,O
sent: 3748,Has,O
sent: 3748,Lo,O
sent: 3748,;,O
sent: 3748,Na,O
sent: 3748,Jane,O
sent: 3748,Kb,O
sent: 3748,Tumhare,O
sent: 3748,Daant,O
sent: 3748,Toot,O
sent: 3748,Jae,O
sent: 3748,!,O
sent: 3749,@sachin_rt,O
sent: 3749,&,O
sent: 3749,Suresh,B-PERSON
sent: 3749,Prabhu,I-PERSON
sent: 3749,",",O
sent: 3749,railway,O
sent: 3749,minister,O
sent: 3749,belong,O
sent: 3749,to,O
sent: 3749,same,O
sent: 3749,school,O
sent: 3749,",",O
sent: 3749,Shardashram,B-ORGANISATION
sent: 3749,vidya,I-ORGANISATION
sent: 3749,mandir,I-ORGANISATION
sent: 3749,...,O
sent: 3749,#RailBudget2015,O
sent: 3750,@MahnooriAhmed,O
sent: 3750,ya,O
sent: 3750,alllah,O
sent: 3750,yeh,O
sent: 3750,kya,O
sent: 3750,kiya,O
sent: 3750,hahahah,O
sent: 3751,RT,O
sent: 3751,@cricketnext,O
sent: 3751,:,O
sent: 3751,Just,O
sent: 3751,in,O
sent: 3751,:,O
sent: 3751,Cricketer,O
sent: 3751,Ravindra,B-PERSON
sent: 3751,Jadeja's,I-PERSON
sent: 3751,marriage,O
sent: 3751,runs,O
sent: 3751,into,O
sent: 3751,controversy,O
sent: 3751,after,O
sent: 3751,gunfire,O
sent: 3751,shots,O
sent: 3751,during,O
sent: 3751,marriage,O
sent: 3751,procession,O
sent: 3752,#IndvsPak,O
sent: 3752,koi,O
sent: 3752,ye,O
sent: 3752,to,O
sent: 3752,btao,O
sent: 3752,ye,O
sent: 3752,hmare,O
sent: 3752,player,O
sent: 3752,face,O
sent: 3752,p,O
sent: 3752,kch,O
sent: 3752,lga,O
sent: 3752,k,O
sent: 3752,ae,O
sent: 3752,h,O
sent: 3752,ya,O
sent: 3752,pak,B-PLACE
sent: 3752,s,O
sent: 3752,match,O
sent: 3752,ki,O
sent: 3752,khushi,O
sent: 3752,m,O
sent: 3752,special,O
sent: 3752,facial,O
sent: 3752,?,O
sent: 3752,:-P,O
sent: 3753,RT,O
sent: 3753,@INCIndia,O
sent: 3753,:,O
sent: 3753,Shri,O
sent: 3753,Modi,B-PERSON
sent: 3753,in,O
sent: 3753,a,O
sent: 3753,tweet,O
sent: 3753,on,O
sent: 3753,31.3.2014,O
sent: 3753,said,O
sent: 3753,",",O
sent: 3753,"""",O
sent: 3753,Italian,O
sent: 3753,marines,O
sent: 3753,mercilessly,O
sent: 3753,killed,O
sent: 3753,our,O
sent: 3753,fishermen,O
sent: 3753,.,O
sent: 3753,If,O
sent: 3753,Madam,O
sent: 3753,is,O
sent: 3753,so,O
sent: 3753,',O
sent: 3753,patriotic,O
sent: 3753,',O
sent: 3753,can,O
sent: 3753,she,O
sent: 3754,Feelng,O
sent: 3754,hawa,O
sent: 3754,hawai,O
sent: 3754,aftr,O
sent: 3754,two,O
sent: 3754,packs,O
sent: 3754,of,O
sent: 3754,bhang,O
sent: 3754,...,O
sent: 3754,har,O
sent: 3754,har,O
sent: 3754,mahadev,B-PERSON
sent: 3754,#mahashivratri,O
sent: 3755,@Gurmeetramrahim,O
sent: 3755,#MSGmissionHumanity,O
sent: 3755,Thank,O
sent: 3755,You,O
sent: 3755,Guruji,O
sent: 3755,.,O
sent: 3755,Good,O
sent: 3755,Morning,O
sent: 3755,&,O
sent: 3755,Lov,O
sent: 3755,You,O
sent: 3755,.,O
sent: 3755,Pita,O
sent: 3755,ji,O
sent: 3755,bless,O
sent: 3755,me,O
sent: 3755,for,O
sent: 3755,more,O
sent: 3755,sewa,O
sent: 3755,simran,O
sent: 3755,.,O
sent: 3755,https://t.co/EnUVUDW22A,O
sent: 3756,Rahul,B-PERSON
sent: 3756,Dravid,I-PERSON
sent: 3756,You're,O
sent: 3756,Our,O
sent: 3756,Lucky,O
sent: 3756,Charm,O
sent: 3756,:'),O
sent: 3756,#DDvKKR,O
sent: 3757,Can,O
sent: 3757,We,O
sent: 3757,Trend,O
